ip529,41828.0,41828
ip530,18877.95238095238,396437
ip531,16104.555555555555,144941
ip532,33874.6,338746
ip533,318.0,318
ip534,37505.0,37505
ip535,12550.0,12550
ip536,66836.0,735196
ip537,15952.125,127617
ip538,4700.5,18802
ip539,29521.81818181818,324740
ip540,53502.565217391304,1230559
ip541,13000.0,39000
ip542,19341.0,19341
ip543,81083.0,81083
ip544,72090.0,72090
ip545,7383.0,7383
ip546,16683.333333333332,50050
ip547,117492.0,117492
ip548,34868.57894736842,662503
ip549,31211.714285714286,218482
ip550,20734.166666666668,373215
ip551,20734.166666666668,373215
ip552,12550.0,62750
ip553,112796.71428571429,1579154
ip554,55332.0,110664
ip555,33874.6,338746
ip556,21174.8,211748
ip557,7540.666666666667,22622
ip558,33874.6,338746
ip559,2088.0,2088
ip560,111604.25,446417
ip561,2369242.5,4738485
ip562,31025.666666666668,93077
ip563,17863.0,17863
ip564,25571.5,409144
ip565,24088.875,192711
ip566,505862.0,5058620
ip567,72090.0,72090
ip568,81083.0,81083
ip569,12550.0,12550
ip570,12550.0,25100
ip571,569239.0,2276956
ip572,59295.0,59295
ip573,318.0,318
ip574,16801.5,134412
ip575,1168.0,7008
ip576,8198.75,65590
ip577,110095.0,110095
ip578,12550.0,25100
ip579,8198.75,65590
ip580,31679.0,316790
ip581,9829.5,19659
ip582,7341.909090909091,80761
ip583,12550.0,12550
ip584,20182.37837837838,746748
ip585,41828.0,41828
ip586,31679.0,316790
ip587,81083.0,81083
ip588,8198.75,65590
ip589,27545.25,220362
ip590,143.0,572
ip591,13600.0,13600
ip592,58136.0,58136
ip593,41828.0,41828
ip594,0.0,0
ip595,81083.0,81083
ip596,105830.0,105830
ip597,1370.6666666666667,4112
ip598,9825.0,9825
ip599,143.0,286
ip600,31679.0,316790
ip601,277.0,554
ip602,109331.0,109331
ip603,13836.485714285714,484277
ip604,13714.4,68572
ip605,22814.0,22814
ip606,11077.0,11077
ip607,24088.875,192711
ip608,12550.0,37650
ip609,6412.0,12824
ip610,21174.8,211748
ip611,8198.75,131180
ip612,15036.102564102564,586408
ip613,17620.0,70480
ip614,6943.0,13886
ip615,40027.0,40027
ip616,110095.0,110095
ip617,30824.0,339064
ip618,12271.0,12271
ip619,8655.0,8655
ip620,12550.0,37650
ip621,143.0,286
ip622,28790.0,28790
ip623,277.0,277
ip624,4377.333333333333,13132
ip625,65855.0,65855
ip626,15384.857142857143,107694
ip627,35163.555555555555,316472
ip628,12550.0,50200
ip629,19659.63157894737,373533
ip630,30824.0,339064
ip631,33874.6,338746
ip632,28255.333333333332,339064
ip633,9829.5,19659
ip634,14603.310344827587,423496
ip635,28500.375,228003
ip636,1190.5,2381
ip637,33068.666666666664,396824
ip638,109181.33333333333,327544
ip639,143.0,286
ip640,0.0,0
ip641,33874.6,338746
ip642,20734.166666666668,373215
ip643,106253.66666666667,318761
ip644,8599.0,8599
ip645,106253.66666666667,318761
ip646,15384.857142857143,107694
ip647,109230.5,218461
ip648,31679.0,316790
ip649,30824.0,339064
ip650,143.0,286
ip651,17620.0,70480
ip652,12550.0,100400
ip653,3083.5714285714284,21585
ip654,9880.5,19761
ip655,20405.5,40811
ip656,9829.5,19659
ip657,27998.5625,447977
ip658,6375.5,12751
ip659,122300.0,122300
ip660,16401.2,164012
ip661,16401.2,164012
ip662,105830.0,105830
ip663,25439.647058823528,432474
ip664,27738.5,55477
ip665,12550.0,12550
ip666,0.0,0
ip667,318.0,636
ip668,33874.6,338746
ip669,10113.7,101137
ip670,23319.647058823528,396434
ip671,110095.0,110095
ip672,40874.0,40874
ip673,160941.33333333334,482824
ip674,29093.53846153846,378216
ip675,33874.6,338746
ip676,17620.0,70480
ip677,22315.833333333332,267790
ip678,41828.0,41828
ip679,8198.75,65590
ip680,0.0,0
ip681,30824.0,339064
ip682,91381.66666666667,274145
ip683,33874.6,338746
ip684,286.0,286
ip685,2905.0,2905
ip686,9829.5,19659
ip687,16049.42857142857,224692
ip688,4166.4,41664
ip689,33874.6,338746
ip690,25861.0,284471
ip691,12810.0,12810
ip692,30824.0,339064
ip693,12550.0,25100
ip694,102525.1,2050502
ip695,15384.857142857143,107694
ip696,302.5,605
ip697,15384.857142857143,107694
ip698,37505.0,37505
ip699,630705.0,2522820
ip700,33874.6,338746
ip701,16248.0,16248
ip702,20720.777777777777,186487
ip703,12550.0,12550
ip704,16401.2,164012
ip705,12550.0,50200
ip706,33874.6,338746
ip707,8198.75,65590
ip708,6412.0,25648
ip709,143.0,286
ip710,110095.0,110095
ip711,19659.63157894737,373533
ip712,30824.0,339064
ip713,25015.774193548386,775489
ip714,33874.6,338746
ip715,9829.5,19659
ip716,109331.0,109331
ip717,33874.6,338746
ip718,9829.5,19659
ip719,33874.6,338746
ip720,13112.714285714286,91789
ip721,65855.0,65855
ip722,10220.084291187739,2667442
ip723,143.0,572
ip724,30824.0,339064
ip725,31679.0,316790
ip726,111604.25,446417
ip727,46943.0,93886
ip728,9829.5,19659
ip729,56744.066666666666,851161
ip730,44538.93670886076,3518576
ip731,6667.5,13335
ip732,30824.0,339064
ip733,12547.857142857143,87835
ip734,103816.33333333333,311449
ip735,302.5,605
ip736,27555.4,413331
ip737,29739.85714285714,416358
ip738,33874.6,338746
ip739,25556.25,408900
ip740,12550.0,12550
ip741,37454.71428571428,262183
ip742,286.0,286
ip743,2905.0,2905
ip744,143.0,286
ip745,12550.0,37650
ip746,559599.0,559599
ip747,24368.052631578947,462993
ip748,12550.0,25100
ip749,65855.0,65855
ip750,30824.0,339064
ip751,6412.0,12824
ip752,12808.0,12808
ip753,12550.0,12550
ip754,159.0,318
ip755,37505.0,37505
ip756,20405.5,40811
ip757,6275.0,12550
ip758,33068.666666666664,396824
ip759,65855.0,65855
ip760,36360.666666666664,218164
ip761,99060.23076923077,1287783
ip762,12550.0,25100
ip763,113948.75,455795
ip764,30824.0,339064
ip765,5536.0,11072
ip766,32276.666666666668,677810
ip767,286.0,286
ip768,19659.63157894737,373533
ip769,31679.0,316790
ip770,23227.0,92908
ip771,16977.14285714286,594200
ip772,17458.0,34916
ip773,26914.647058823528,457549
ip774,0.0,0
ip775,84528.6,422643
ip776,26669.11111111111,240022
ip777,4971.0,14913
ip778,81083.0,81083
ip779,39125.25,156501
ip780,7030.0,14060
ip781,91381.66666666667,274145
ip782,6418.0,12836
ip783,76857.0,153714
ip784,5180.555555555556,46625
ip785,21436.296875,1371923
ip786,318.0,318
ip787,24665.3125,394645
ip788,30824.0,339064
ip789,12324.0,12324
ip790,318.0,636
ip791,210197.0,630591
ip792,14684.875,117479
ip793,21073.0,42146
ip794,8198.75,65590
ip795,30715.0,368580
ip796,0.0,0
ip797,28467.5,284675
ip798,8198.75,65590
ip799,16401.2,164012
ip800,41828.0,41828
ip801,65855.0,65855
ip802,52842.0,52842
ip803,19659.63157894737,373533
ip804,21174.8,211748
ip805,0.0,0
ip806,10808.315789473685,205358
ip807,2551.8333333333335,15311
ip808,3515.5,7031
ip809,7383.0,7383
ip810,12550.0,25100
ip811,26378.6,263786
ip812,12550.0,12550
ip813,59545.0,59545
ip814,95.33333333333333,286
ip815,59295.0,59295
ip816,12550.0,12550
ip817,6412.0,12824
ip818,101310.4,506552
ip819,6412.0,12824
ip820,29573.0,29573
ip821,36287.0,145148
ip822,23348.75,93395
ip823,22018.666666666668,66056
ip824,7863.5,47181
ip825,22345.064935064936,1720570
ip826,12550.0,12550
ip827,29093.53846153846,378216
ip828,27484.714285714286,192393
ip829,95.33333333333333,286
ip830,41917.0,41917
ip831,2444.0,4888
ip832,6683.5,13367
ip833,99188.0,1686196
ip834,33874.6,338746
ip835,100235.0,200470
ip836,65855.0,65855
ip837,14573.125,233170
ip838,5072.375,121737
ip839,143.0,286
ip840,7317.5,14635
ip841,9109.142857142857,63764
ip842,308.0,308
ip843,31025.666666666668,93077
ip844,3537.5,7075
ip845,24009.454545454544,264104
ip846,12550.0,12550
ip847,21867.0,21867
ip848,207.66666666666666,623
ip849,143.0,286
ip850,8199.0,8199
ip851,12550.0,12550
ip852,6943.0,13886
ip853,7317.5,14635
ip854,12550.0,12550
ip855,5693.0,5693
ip856,6412.0,12824
ip857,31262.0,31262
ip858,15434.0,15434
ip859,21174.8,211748
ip860,6412.0,25648
ip861,13000.0,39000
ip862,143.0,286
ip863,277.0,277
ip864,1190.5,2381
ip865,19574.785714285714,1096188
ip866,5936.0,11872
ip867,277.0,277
ip868,4441.0,4441
ip869,2263.0,2263
ip870,35466.5,70933
ip871,20760.130434782608,477483
ip872,31679.0,316790
ip873,15620.0,15620
ip874,34957.27272727273,384530
ip875,12550.0,12550
ip876,12550.0,12550
ip877,17620.0,70480
ip878,6418.0,12836
ip879,4530.777777777777,40777
ip880,106253.66666666667,318761
ip881,5901.8,88527
ip882,12550.0,12550
ip883,4367.0,13101
ip884,143.0,286
ip885,45048.0,90096
ip886,274.0,274
ip887,6418.0,12836
ip888,8198.75,65590
ip889,34343.5,68687
ip890,12550.0,12550
ip891,286.0,286
ip892,4102.086956521739,94348
ip893,7317.5,14635
ip894,30824.0,339064
ip895,42517.68421052631,807836
ip896,12923.458333333334,930489
ip897,100269.0,401076
ip898,29394.615384615383,382130
ip899,117492.0,117492
ip900,6273.666666666667,18821
ip901,41828.0,41828
ip902,11452.272727272728,125975
ip903,59295.0,59295
ip904,18700.8,374016
ip905,8307.75,33231
ip906,31679.0,316790
ip907,34306.76190476191,720442
ip908,111745.0,111745
ip909,110095.0,110095
ip910,21174.8,211748
ip911,8198.75,65590
ip912,8198.75,65590
ip913,41828.0,41828
ip914,97746.0,781968
ip915,8198.75,65590
ip916,24088.875,192711
ip917,82025.0,164050
ip918,30824.0,339064
ip919,12550.0,12550
ip920,24882.615384615383,323474
ip921,12550.0,12550
ip922,34433.583333333336,413203
ip923,33874.6,338746
ip924,35163.555555555555,316472
ip925,286.0,286
ip926,31679.0,316790
ip927,35163.555555555555,316472
ip928,31679.0,316790
ip929,35163.555555555555,316472
ip930,27121.85714285714,379706
ip931,31679.0,316790
ip932,25225.9375,403615
ip933,35163.555555555555,316472
ip934,34485.15789473684,655218
ip935,31679.0,316790
ip936,35163.555555555555,316472
ip937,35163.555555555555,316472
ip938,35163.555555555555,316472
ip939,31679.0,316790
ip940,30589.454545454544,336484
ip941,31679.0,316790
ip942,35163.555555555555,316472
ip943,31679.0,316790
ip944,31679.0,316790
ip945,31679.0,316790
ip946,31679.0,316790
ip947,28847.727272727272,317325
ip948,35163.555555555555,316472
ip949,31679.0,316790
ip950,35163.555555555555,316472
ip951,31679.0,316790
ip952,31679.0,316790
ip953,35163.555555555555,316472
ip954,24584.133333333335,368762
ip955,32754.9,327549
ip956,31679.0,316790
ip957,31679.0,316790
ip958,31679.0,316790
ip959,31679.0,316790
ip960,31679.0,316790
ip961,31679.0,316790
ip962,31679.0,316790
ip963,31679.0,316790
ip964,35163.555555555555,316472
ip965,35163.555555555555,316472
ip966,23054.0625,368865
ip967,28912.333333333332,86737
ip968,38289.166666666664,229735
ip969,31679.0,316790
ip970,31679.0,316790
ip971,35163.555555555555,316472
ip972,31679.0,316790
ip973,26613.166666666668,319358
ip974,31679.0,316790
ip975,31679.0,316790
ip976,29572.090909090908,325293
ip977,31679.0,316790
ip978,31679.0,316790
ip979,31679.0,316790
ip980,31679.0,316790
ip981,31679.0,316790
ip982,28245.333333333332,338944
ip983,35163.555555555555,316472
ip984,35163.555555555555,316472
ip985,35163.555555555555,316472
ip986,31679.0,316790
ip987,31679.0,316790
ip988,35163.555555555555,316472
ip989,31679.0,316790
ip990,11077.0,11077
ip991,35163.555555555555,316472
ip992,31679.0,316790
ip993,32754.9,327549
ip994,27155.470588235294,461643
ip995,31679.0,316790
ip996,31679.0,316790
ip997,31679.0,316790
ip998,38531.4375,616503
ip999,31679.0,316790
ip1000,31679.0,316790
ip1001,29570.636363636364,325277
ip1002,24777.466666666667,371662
ip1003,28861.583333333332,346339
ip1004,23904.41176470588,406375
ip1005,31679.0,316790
ip1006,31679.0,316790
ip1007,24709.176470588234,420056
ip1008,35163.555555555555,316472
ip1009,31777.0,540209
ip1010,35163.555555555555,316472
ip1011,31679.0,316790
ip1012,31032.166666666668,372386
ip1013,31679.0,316790
ip1014,26236.6875,419787
ip1015,35163.555555555555,316472
ip1016,25869.25,413908
ip1017,25274.375,404390
ip1018,31679.0,316790
ip1019,31679.0,316790
ip1020,31679.0,316790
ip1021,35163.555555555555,316472
ip1022,31679.0,316790
ip1023,31679.0,316790
ip1024,31679.0,316790
ip1025,31679.0,316790
ip1026,31204.0,561672
ip1027,31055.454545454544,341610
ip1028,28317.785714285714,396449
ip1029,31679.0,316790
ip1030,31679.0,316790
ip1031,12550.0,12550
ip1032,31679.0,316790
ip1033,26366.875,421870
ip1034,31679.0,316790
ip1035,25173.88888888889,226565
ip1036,27521.0625,440337
ip1037,31679.0,316790
ip1038,31679.0,316790
ip1039,28538.533333333333,428078
ip1040,35163.555555555555,316472
ip1041,31679.0,316790
ip1042,31679.0,316790
ip1043,41079.0,616185
ip1044,29519.25,472308
ip1045,35163.555555555555,316472
ip1046,35163.555555555555,316472
ip1047,35163.555555555555,316472
ip1048,29806.090909090908,327867
ip1049,31679.0,316790
ip1050,31679.0,316790
ip1051,25196.0,403136
ip1052,35163.555555555555,316472
ip1053,24604.333333333332,221439
ip1054,35163.555555555555,316472
ip1055,25697.555555555555,231278
ip1056,31679.0,316790
ip1057,35163.555555555555,316472
ip1058,35163.555555555555,316472
ip1059,31679.0,316790
ip1060,31679.0,316790
ip1061,31679.0,316790
ip1062,31679.0,316790
ip1063,35163.555555555555,316472
ip1064,25752.1875,412035
ip1065,32616.545454545456,358782
ip1066,35163.555555555555,316472
ip1067,31679.0,316790
ip1068,28512.928571428572,399181
ip1069,31679.0,316790
ip1070,35163.555555555555,316472
ip1071,31679.0,316790
ip1072,35163.555555555555,316472
ip1073,25666.0,359324
ip1074,35163.555555555555,316472
ip1075,35163.555555555555,316472
ip1076,31679.0,316790
ip1077,35163.555555555555,316472
ip1078,35163.555555555555,316472
ip1079,31679.0,316790
ip1080,28094.75,449516
ip1081,31679.0,316790
ip1082,24956.9375,399311
ip1083,35163.555555555555,316472
ip1084,35163.555555555555,316472
ip1085,31679.0,316790
ip1086,35163.555555555555,316472
ip1087,31679.0,316790
ip1088,35163.555555555555,316472
ip1089,35163.555555555555,316472
ip1090,31679.0,316790
ip1091,35163.555555555555,316472
ip1092,35163.555555555555,316472
ip1093,35163.555555555555,316472
ip1094,35163.555555555555,316472
ip1095,41879.666666666664,125639
ip1096,31679.0,316790
ip1097,40416.0,40416
ip1098,4729.0,4729
ip1099,34704.0,381744
ip1100,35163.555555555555,316472
ip1101,17581.777777777777,316472
